Customer_ID,Num_CC,Dependents,Status_Checking_Acc,Credit_History,Purposre_Credit_Taken,Savings_Acc,Years_At_Present_Employment,Marital_Status_Gender,Other_Debtors_Guarantors,Other_Inst_Plans ,Housing,Job,Telephone,Foreign_Worker,Duration_binned,Credit_amount_binned,Age_binned,Default_On_Payment
103034,1,1,A14,A34,A49,A65,A75,A93,A101,A143,A151,A172,A191,A201,B11,B20,B34,0
103035,1,1,A13,A32,A42,A61,A72,A92,A101,A141,A152,A174,A192,A201,B11,B20,B31,0
103036,2,1,A12,A34,A43,A61,A72,A93,A101,A143,A152,A172,A191,A201,B13,B21,B31,1
103037,1,1,A14,A34,A46,A61,A73,A93,A101,A141,A153,A173,A192,A201,B14,B22,B31,0
103038,1,1,A13,A32,A43,A61,A73,A93,A102,A142,A152,A173,A191,A201,B11,B20,B32,1
103039,1,1,A13,A32,A44,A61,A73,A93,A101,A143,A152,A173,A192,A201,B10,B20,B32,0
103040,1,1,A12,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
103041,1,1,A14,A32,A43,A63,A75,A93,A101,A141,A152,A174,A191,A201,B12,B20,B31,0
103042,1,1,A12,A32,A43,A63,A73,A91,A101,A143,A152,A173,A192,A201,B11,B20,B31,0
103043,1,2,A12,A33,A45,A61,A73,A93,A101,A143,A152,A172,A192,A201,B11,B22,B32,0
103044,2,1,A11,A34,A41,A62,A74,A94,A101,A143,A151,A173,A191,A201,B12,B22,B30,0
103045,2,1,A11,A34,A41,A61,A75,A92,A101,A142,A153,A172,A191,A201,B14,B22,B34,1
103046,2,1,A14,A34,A40,A61,A72,A92,A101,A143,A152,A174,A191,A201,B10,B20,B32,0
103047,1,1,A14,A32,A43,A63,A75,A93,A101,A143,A152,A173,A191,A201,B13,B20,B32,0
103048,1,1,A11,A32,A41,A63,A71,A92,A101,A143,A151,A171,A192,A201,B10,B20,B30,0
103049,2,1,A14,A34,A40,A61,A73,A93,A101,A143,A152,A172,A191,A201,B10,B22,B32,0
103050,1,1,A14,A32,A43,A62,A73,A92,A102,A143,A152,A173,A191,A201,B11,B20,B31,0
103051,1,1,A12,A33,A42,A65,A72,A93,A101,A141,A152,A172,A191,A201,B12,B20,B31,0
103052,2,1,A12,A33,A41,A61,A75,A93,A101,A143,A152,A174,A192,A201,B12,B22,B31,0
103053,1,1,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103054,1,1,A14,A32,A41,A65,A73,A93,A101,A143,A152,A173,A192,A201,B11,B21,B31,0
103055,2,1,A12,A33,A40,A61,A75,A93,A101,A141,A153,A173,A192,A201,B13,B20,B34,1
103056,1,2,A14,A31,A40,A65,A73,A93,A103,A142,A152,A172,A191,A201,B10,B20,B31,0
103057,1,1,A12,A32,A43,A65,A71,A93,A101,A143,A152,A174,A192,A201,B11,B22,B33,1
103058,2,1,A14,A34,A43,A61,A73,A92,A101,A142,A152,A173,A191,A201,B13,B23,B31,0
103059,1,1,A13,A32,A40,A61,A75,A92,A101,A143,A152,A174,A191,A201,B11,B20,B30,0
103060,2,1,A11,A34,A42,A61,A72,A92,A102,A143,A151,A172,A192,A201,B13,B22,B30,1
103061,1,1,A12,A32,A49,A61,A73,A94,A101,A141,A152,A173,A192,A201,B10,B20,B31,0
103062,2,1,A12,A34,A43,A65,A75,A93,A103,A143,A152,A173,A192,A201,B11,B20,B33,0
103063,1,1,A12,A30,A49,A61,A75,A93,A101,A143,A153,A174,A192,A201,B13,B20,B34,1
103064,1,1,A12,A30,A49,A61,A73,A93,A101,A143,A152,A173,A192,A201,B14,B25,B31,1
103065,1,1,A14,A32,A43,A61,A72,A92,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
103066,4,2,A14,A32,A45,A65,A75,A93,A101,A143,A152,A173,A192,A201,B12,B22,B33,0
103067,1,1,A14,A32,A43,A61,A72,A92,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
103068,1,1,A12,A32,A40,A64,A73,A94,A101,A143,A152,A173,A191,A201,B11,B20,B30,0
103069,1,1,A14,A32,A46,A61,A73,A93,A101,A142,A153,A173,A192,A201,B13,B20,B32,1
103070,1,1,A14,A32,A43,A65,A73,A92,A101,A143,A152,A173,A191,A201,B13,B20,B31,0
103071,1,1,A14,A32,A41,A61,A73,A92,A101,A141,A152,A173,A191,A201,B13,B23,B31,0
103072,2,1,A14,A34,A43,A65,A75,A93,A101,A143,A151,A172,A192,A201,B10,B20,B33,0
103073,2,2,A11,A34,A410,A61,A75,A93,A101,A141,A153,A174,A192,A201,B10,B20,B33,0
103074,2,1,A12,A34,A49,A61,A74,A92,A101,A141,A152,A172,A191,A201,B13,B22,B32,0
103075,1,1,A11,A32,A46,A65,A75,A93,A101,A143,A152,A174,A192,A201,B13,B20,B32,1
103076,2,1,A11,A34,A41,A61,A75,A93,A101,A143,A153,A174,A191,A201,B11,B20,B35,0
103077,1,1,A11,A32,A43,A61,A72,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,1
103078,1,1,A12,A33,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B10,B21,B33,0
103079,1,2,A14,A30,A41,A65,A73,A93,A101,A143,A152,A172,A191,A201,B14,B23,B32,0
103080,1,1,A12,A32,A42,A61,A72,A94,A101,A143,A152,A173,A191,A201,B12,B21,B30,0
103081,2,1,A14,A32,A43,A65,A72,A92,A101,A143,A152,A173,A192,A201,B12,B22,B32,1
103082,1,1,A14,A32,A43,A63,A75,A93,A101,A142,A152,A173,A192,A201,B11,B20,B33,0
103083,1,1,A14,A32,A49,A62,A73,A92,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
103084,1,1,A11,A32,A410,A61,A75,A92,A103,A143,A152,A172,A192,A201,B12,B20,B34,0
103085,1,1,A11,A32,A43,A61,A75,A93,A101,A143,A152,A172,A191,A201,B10,B20,B33,0
103086,2,1,A14,A34,A49,A61,A73,A92,A103,A143,A152,A174,A192,A201,B11,B20,B31,0
103087,2,1,A12,A34,A42,A61,A72,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103088,1,2,A12,A32,A46,A62,A73,A93,A101,A143,A153,A173,A192,A201,B13,B25,B33,1
103089,1,2,A11,A32,A40,A62,A74,A93,A101,A143,A152,A174,A192,A201,B11,B20,B31,0
103090,2,1,A11,A30,A45,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
103091,1,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
103092,1,1,A11,A34,A41,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
103093,1,2,A14,A34,A43,A65,A75,A92,A101,A141,A152,A172,A191,A201,B11,B20,B31,1
103094,2,1,A13,A34,A42,A65,A75,A93,A102,A143,A151,A173,A191,A201,B12,B21,B30,0
103095,1,1,A12,A32,A40,A64,A75,A93,A101,A143,A152,A173,A192,A201,B11,B20,B33,0
103096,1,1,A12,A30,A49,A61,A72,A93,A101,A143,A151,A173,A192,A201,B14,B26,B34,1
103097,1,1,A14,A34,A46,A65,A74,A92,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
103098,1,1,A12,A32,A49,A62,A73,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,0
103099,1,1,A12,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B13,B20,B32,0
103100,2,2,A12,A33,A41,A65,A74,A93,A101,A141,A151,A174,A192,A201,B11,B22,B32,0
103101,1,1,A14,A32,A40,A62,A75,A94,A101,A143,A151,A172,A191,A201,B12,B20,B32,0
103102,1,1,A12,A32,A43,A61,A74,A93,A101,A143,A151,A173,A191,A201,B13,B20,B30,0
103103,1,1,A14,A33,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
103104,1,1,A12,A34,A42,A61,A74,A93,A101,A143,A151,A173,A192,A201,B10,B20,B32,0
103105,1,1,A14,A32,A41,A65,A72,A94,A101,A143,A151,A173,A192,A201,B11,B20,B31,0
103106,2,2,A12,A34,A410,A61,A73,A93,A102,A143,A152,A174,A192,A201,B12,B24,B32,1
103107,2,2,A14,A31,A40,A61,A75,A93,A101,A141,A152,A174,A192,A201,B11,B22,B32,1
103108,1,1,A12,A32,A40,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B22,B31,0
103109,1,1,A11,A32,A42,A65,A72,A92,A101,A143,A152,A173,A192,A202,B12,B23,B31,0
103110,1,1,A12,A32,A49,A63,A75,A94,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
103111,2,2,A12,A33,A49,A62,A75,A91,A101,A141,A152,A173,A191,A201,B10,B20,B31,0
103112,1,1,A13,A32,A46,A61,A72,A92,A101,A143,A151,A173,A192,A201,B11,B20,B30,0
103113,1,1,A12,A32,A40,A61,A74,A93,A101,A143,A151,A172,A191,A201,B11,B22,B31,0
103114,2,1,A14,A34,A40,A61,A73,A92,A101,A142,A152,A173,A192,A201,B13,B23,B31,1
103115,1,1,A11,A32,A43,A63,A75,A94,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
103116,1,1,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B14,B21,B33,0
103117,1,1,A11,A32,A43,A65,A74,A92,A101,A143,A152,A174,A192,A201,B13,B22,B31,1
103118,2,1,A11,A34,A42,A65,A72,A92,A102,A143,A151,A173,A191,A202,B10,B20,B31,0
103119,2,1,A11,A34,A42,A63,A73,A92,A101,A143,A152,A173,A191,A201,B12,B21,B30,1
103120,1,1,A12,A34,A40,A63,A74,A91,A101,A143,A152,A174,A192,A201,B11,B20,B32,0
103121,2,1,A11,A32,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B11,B20,B31,1
103122,2,1,A14,A34,A41,A61,A75,A92,A101,A143,A151,A174,A192,A201,B12,B21,B32,0
103123,1,1,A14,A32,A42,A61,A73,A93,A101,A143,A151,A172,A191,A201,B11,B20,B30,0
103124,2,1,A13,A34,A40,A61,A75,A93,A101,A143,A153,A173,A192,A201,B10,B20,B34,0
103125,1,1,A12,A32,A42,A65,A72,A92,A101,A143,A151,A173,A191,A201,B11,B20,B31,1
103126,2,1,A11,A34,A40,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103127,1,1,A11,A32,A43,A61,A73,A94,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
103128,1,1,A12,A32,A45,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
103129,2,1,A12,A34,A41,A61,A71,A93,A101,A143,A152,A174,A192,A201,B11,B20,B31,0
103130,2,1,A11,A34,A40,A61,A73,A92,A102,A143,A152,A173,A191,A201,B11,B21,B31,1
103131,1,1,A12,A32,A40,A65,A74,A92,A101,A143,A152,A173,A191,A201,B14,B23,B30,0
103132,1,1,A11,A33,A46,A61,A73,A93,A101,A142,A152,A173,A192,A201,B13,B22,B31,1
103133,2,1,A14,A32,A42,A61,A72,A93,A101,A141,A152,A172,A191,A201,B11,B21,B31,0
103134,2,1,A14,A32,A42,A61,A73,A93,A101,A141,A153,A173,A191,A201,B11,B20,B33,0
103135,1,1,A14,A32,A43,A62,A74,A92,A101,A143,A152,A173,A192,A201,B15,B24,B30,0
103136,2,1,A14,A34,A43,A65,A75,A92,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
103137,2,1,A14,A33,A41,A64,A73,A93,A101,A143,A152,A173,A191,A201,B12,B23,B31,0
103138,1,1,A12,A32,A43,A63,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B35,1
103139,3,1,A12,A34,A43,A65,A74,A93,A103,A141,A152,A173,A192,A201,B11,B21,B32,0
103140,1,1,A13,A32,A43,A61,A73,A92,A101,A143,A151,A172,A192,A201,B11,B20,B32,0
103141,1,1,A13,A32,A40,A64,A72,A94,A101,A143,A152,A171,A191,A202,B10,B20,B31,0
103142,1,1,A12,A32,A43,A61,A72,A92,A101,A143,A152,A174,A192,A201,B13,B21,B31,0
103143,1,1,A11,A32,A43,A61,A73,A93,A101,A143,A152,A174,A191,A201,B12,B21,B31,0
103144,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
103145,1,1,A14,A34,A42,A61,A72,A92,A101,A143,A152,A173,A192,A201,B11,B20,B30,0
103146,1,1,A12,A31,A49,A62,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,0
103147,2,1,A11,A34,A40,A61,A75,A92,A101,A143,A152,A173,A192,A201,B10,B20,B32,0
103148,2,1,A14,A34,A40,A62,A74,A92,A101,A143,A152,A173,A192,A201,B11,B20,B33,0
103149,2,1,A11,A34,A42,A61,A73,A93,A103,A143,A152,A173,A191,A201,B13,B22,B31,0
103150,2,1,A14,A34,A43,A64,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
103151,1,2,A14,A32,A43,A62,A75,A93,A101,A141,A153,A173,A192,A201,B10,B20,B32,0
103152,1,1,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A192,A202,B10,B20,B32,0
103153,1,1,A13,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B13,B22,B30,0
103154,1,1,A12,A34,A41,A64,A75,A92,A101,A143,A151,A173,A191,A201,B12,B23,B31,0
103155,1,1,A12,A33,A49,A62,A74,A93,A101,A143,A151,A174,A192,A201,B12,B22,B32,0
103156,1,1,A11,A32,A42,A61,A73,A92,A101,A143,A151,A173,A191,A201,B11,B20,B30,1
103157,2,2,A11,A34,A45,A62,A75,A93,A103,A143,A152,A173,A191,A202,B10,B20,B33,0
103158,1,1,A11,A31,A48,A61,A75,A94,A101,A141,A152,A172,A191,A201,B11,B20,B33,0
103159,2,1,A12,A32,A40,A62,A74,A93,A101,A141,A152,A173,A192,A201,B12,B21,B32,0
103160,2,2,A14,A34,A43,A65,A73,A93,A101,A143,A152,A172,A191,A201,B10,B20,B31,0
103161,1,2,A14,A34,A43,A62,A75,A93,A101,A143,A152,A173,A192,A201,B12,B21,B32,0
103162,2,1,A14,A34,A40,A61,A72,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103163,2,1,A14,A32,A44,A63,A74,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
103164,1,1,A12,A32,A40,A61,A71,A93,A101,A141,A153,A174,A192,A201,B10,B22,B35,0
103165,1,1,A14,A32,A40,A63,A75,A93,A101,A143,A152,A173,A191,A201,B13,B20,B32,0
103166,1,1,A14,A32,A42,A63,A73,A93,A101,A143,A152,A173,A192,A201,B10,B21,B31,0
103167,1,1,A11,A32,A42,A61,A71,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,1
103168,1,1,A12,A32,A42,A64,A72,A92,A101,A143,A152,A173,A191,A201,B10,B20,B30,0
103169,1,1,A14,A32,A42,A61,A74,A92,A101,A143,A151,A173,A192,A201,B12,B21,B31,0
103170,2,1,A12,A34,A49,A61,A75,A91,A101,A143,A152,A173,A192,A201,B12,B20,B31,1
103171,2,2,A11,A30,A40,A61,A75,A93,A101,A143,A151,A173,A191,A201,B11,B20,B31,1
103172,1,1,A14,A32,A42,A61,A73,A92,A101,A143,A152,A173,A192,A201,B11,B20,B31,0
103173,1,1,A12,A33,A42,A61,A71,A92,A101,A143,A152,A174,A192,A201,B12,B20,B31,1
103174,1,1,A12,A32,A43,A61,A73,A93,A103,A143,A152,A173,A191,A202,B10,B20,B31,0
103175,2,1,A11,A33,A46,A61,A72,A93,A101,A143,A152,A173,A191,A201,B11,B21,B31,1
103176,1,1,A14,A31,A41,A65,A71,A92,A101,A141,A152,A174,A192,A201,B12,B22,B33,1
103177,1,1,A11,A32,A42,A61,A73,A91,A101,A143,A152,A173,A191,A201,B11,B21,B32,0
103178,2,1,A11,A34,A43,A63,A75,A93,A101,A143,A152,A173,A191,A201,B10,B20,B33,0
103179,2,2,A14,A32,A43,A61,A74,A93,A101,A143,A151,A174,A192,A201,B11,B20,B31,0
103180,2,1,A11,A34,A40,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B35,0
103181,2,1,A14,A33,A49,A61,A72,A91,A101,A143,A152,A173,A191,A201,B13,B23,B31,1
103182,2,1,A12,A33,A49,A61,A73,A91,A101,A142,A152,A174,A192,A201,B13,B21,B31,1
103183,2,2,A11,A31,A40,A65,A73,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,1
103184,1,1,A14,A34,A42,A64,A73,A93,A101,A143,A152,A173,A192,A201,B12,B21,B33,0
103185,1,2,A12,A34,A40,A61,A75,A93,A101,A141,A152,A173,A192,A201,B11,B20,B32,1
103186,2,1,A14,A34,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103187,1,2,A12,A31,A41,A61,A75,A92,A101,A141,A153,A174,A192,A201,B10,B22,B35,1
103188,3,1,A12,A34,A40,A61,A71,A93,A101,A143,A153,A171,A192,A201,B11,B20,B35,0
103189,1,1,A11,A32,A43,A62,A74,A94,A101,A143,A152,A173,A191,A201,B11,B20,B30,1
103190,2,1,A12,A30,A42,A61,A73,A92,A101,A141,A152,A173,A192,A201,B11,B21,B31,0
103191,3,1,A14,A32,A49,A64,A73,A93,A101,A143,A152,A174,A192,A201,B12,B21,B33,1
103192,1,2,A12,A30,A49,A62,A74,A93,A101,A143,A153,A172,A191,A201,B14,B21,B31,1
103193,1,2,A12,A32,A49,A61,A73,A93,A101,A143,A152,A173,A192,A201,B12,B21,B32,1
103194,1,1,A14,A32,A43,A61,A74,A94,A101,A143,A151,A173,A191,A201,B10,B20,B31,0
103195,1,1,A12,A32,A43,A62,A73,A93,A103,A143,A151,A173,A191,A201,B13,B21,B30,1
103196,2,1,A12,A34,A46,A61,A75,A92,A101,A143,A152,A174,A192,A201,B10,B20,B31,1
103197,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A192,A201,B10,B20,B31,0
103198,4,1,A12,A32,A42,A62,A72,A92,A101,A141,A151,A173,A191,A201,B11,B20,B31,1
103199,1,1,A12,A32,A41,A65,A75,A93,A101,A141,A153,A173,A192,A201,B12,B21,B32,0
103200,1,1,A12,A33,A42,A61,A75,A91,A101,A143,A152,A174,A192,A201,B11,B21,B32,1
103201,2,1,A14,A34,A46,A63,A75,A93,A101,A143,A152,A173,A192,A201,B10,B20,B33,0
103202,1,1,A11,A32,A40,A61,A73,A94,A101,A143,A152,A172,A191,A201,B11,B20,B31,0
103203,2,1,A14,A33,A49,A61,A74,A93,A101,A143,A152,A173,A191,A201,B12,B22,B31,0
103204,1,1,A11,A32,A48,A61,A74,A94,A101,A143,A151,A173,A191,A201,B11,B20,B30,1
103205,2,2,A14,A34,A40,A61,A75,A93,A101,A143,A152,A172,A191,A201,B11,B20,B32,0
103206,3,2,A11,A34,A41,A61,A75,A93,A101,A143,A153,A174,A192,A201,B12,B24,B32,0
103207,3,1,A14,A34,A42,A61,A75,A93,A101,A143,A152,A173,A192,A201,B11,B20,B32,0
103208,1,1,A12,A34,A44,A61,A74,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103209,1,1,A11,A32,A49,A61,A73,A94,A101,A142,A152,A172,A191,A201,B12,B22,B30,0
103210,1,1,A14,A32,A41,A64,A74,A93,A101,A143,A152,A173,A191,A202,B11,B20,B34,0
103211,2,2,A14,A34,A43,A65,A73,A93,A101,A143,A152,A173,A191,A201,B10,B21,B31,0
103212,1,1,A14,A32,A43,A65,A75,A92,A101,A143,A152,A172,A192,A201,B13,B21,B33,0
103213,2,1,A11,A30,A49,A61,A71,A93,A101,A142,A152,A173,A192,A201,B12,B22,B33,1
103214,1,1,A13,A33,A49,A61,A75,A93,A101,A143,A152,A174,A192,A201,B12,B20,B35,1
103215,1,1,A14,A34,A43,A65,A75,A93,A101,A143,A152,A173,A192,A201,B13,B21,B33,0
103216,2,1,A12,A34,A48,A65,A74,A92,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
103217,1,1,A11,A30,A49,A61,A74,A93,A101,A141,A152,A173,A192,A201,B11,B21,B31,0
103218,1,1,A13,A32,A43,A61,A73,A93,A101,A143,A152,A173,A192,A201,B13,B21,B30,0
103219,1,1,A11,A32,A42,A61,A73,A91,A101,A143,A151,A172,A191,A201,B12,B21,B30,0
103220,1,1,A14,A32,A40,A61,A73,A92,A101,A143,A152,A173,A192,A201,B10,B20,B34,0
103221,1,1,A12,A32,A43,A61,A72,A94,A103,A141,A152,A172,A191,A201,B11,B20,B31,0
103222,1,1,A11,A32,A46,A65,A73,A92,A101,A141,A151,A173,A192,A201,B11,B20,B30,0
103223,2,1,A14,A32,A43,A61,A73,A93,A101,A141,A152,A173,A191,A201,B11,B20,B31,0
103224,2,2,A14,A33,A49,A65,A73,A93,A101,A143,A152,A173,A192,A201,B12,B21,B31,0
103225,1,1,A14,A32,A41,A61,A73,A93,A101,A143,A152,A173,A192,A201,B11,B21,B31,0
103226,2,1,A14,A30,A45,A61,A73,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,0
103227,2,1,A12,A32,A43,A64,A74,A93,A102,A141,A152,A173,A192,A201,B14,B24,B31,1
103228,1,1,A11,A32,A42,A61,A75,A93,A101,A143,A153,A174,A192,A201,B11,B23,B33,1
103229,1,1,A14,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B10,B20,B30,1
103230,1,1,A11,A32,A42,A61,A72,A93,A101,A141,A153,A173,A191,A201,B12,B21,B30,0
103231,1,1,A13,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B13,B21,B31,1
103232,1,1,A14,A32,A40,A63,A75,A93,A101,A143,A153,A172,A191,A201,B10,B21,B33,0
103233,1,1,A14,A32,A43,A62,A74,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
103234,1,1,A12,A32,A43,A61,A73,A94,A103,A143,A152,A172,A191,A201,B11,B20,B31,0
103235,3,2,A14,A34,A43,A61,A74,A93,A101,A143,A152,A172,A191,A201,B10,B20,B32,0
103236,1,2,A11,A32,A43,A61,A71,A93,A101,A142,A152,A174,A191,A201,B12,B20,B31,1
103237,1,1,A12,A32,A40,A65,A71,A93,A101,A143,A152,A171,A192,A201,B10,B25,B30,1
103238,2,1,A12,A32,A49,A62,A75,A91,A101,A141,A151,A172,A191,A201,B11,B21,B34,1
103239,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B32,0
103240,1,2,A11,A32,A43,A61,A75,A93,A103,A143,A152,A173,A191,A201,B12,B21,B32,0
103241,1,1,A11,A32,A40,A65,A75,A92,A101,A141,A152,A173,A191,A201,B12,B20,B31,1
103242,1,2,A14,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B10,B20,B33,0
103243,2,2,A11,A30,A41,A61,A75,A93,A101,A143,A153,A173,A191,A201,B14,B21,B30,1
103244,2,1,A14,A34,A49,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103245,1,2,A14,A31,A48,A63,A73,A92,A101,A143,A152,A172,A191,A201,B11,B21,B32,0
103246,1,1,A14,A32,A49,A61,A74,A93,A101,A143,A152,A173,A192,A201,B12,B20,B31,0
103247,3,1,A14,A34,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
103248,1,1,A14,A30,A40,A62,A73,A93,A101,A141,A151,A173,A191,A202,B10,B20,B32,0
103249,1,1,A13,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
103250,1,1,A14,A32,A43,A61,A71,A92,A102,A143,A151,A173,A191,A201,B11,B20,B30,1
103251,2,1,A11,A34,A40,A64,A74,A92,A101,A143,A152,A172,A192,A201,B10,B20,B32,0
103252,1,1,A13,A32,A42,A61,A73,A92,A101,A143,A152,A172,A191,A201,B11,B20,B33,0
103253,1,1,A12,A32,A40,A61,A73,A92,A103,A141,A152,A173,A191,A201,B12,B20,B30,1
103254,2,1,A14,A33,A42,A62,A73,A93,A101,A143,A152,A173,A191,A201,B12,B21,B32,0
103255,1,1,A12,A32,A42,A65,A74,A93,A101,A143,A152,A173,A192,A201,B10,B20,B30,0
103256,1,1,A12,A33,A43,A65,A73,A93,A101,A143,A152,A172,A191,A201,B15,B22,B31,0
103257,2,1,A14,A34,A43,A61,A73,A93,A101,A143,A152,A172,A191,A201,B12,B21,B32,0
103258,1,1,A11,A31,A43,A61,A73,A91,A101,A143,A153,A173,A191,A201,B11,B20,B31,1
103259,1,1,A14,A32,A41,A62,A72,A92,A101,A143,A152,A173,A192,A201,B11,B21,B30,0
103260,3,1,A14,A34,A43,A62,A71,A92,A101,A143,A152,A172,A191,A201,B10,B20,B34,0
103261,1,1,A11,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103262,1,1,A11,A32,A43,A61,A75,A92,A101,A143,A152,A173,A191,A201,B12,B20,B34,0
103263,3,1,A11,A34,A40,A61,A75,A93,A101,A143,A153,A174,A192,A201,B11,B22,B32,0
103264,3,1,A14,A34,A46,A61,A75,A92,A101,A141,A153,A172,A191,A201,B11,B21,B34,0
103265,2,2,A14,A34,A40,A61,A75,A93,A101,A143,A152,A172,A191,A202,B10,B20,B31,0
103266,1,2,A12,A32,A43,A61,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B32,1
103267,2,1,A14,A34,A49,A65,A75,A93,A101,A143,A152,A173,A191,A201,B13,B22,B32,0
103268,1,1,A14,A32,A43,A61,A72,A92,A101,A142,A152,A173,A192,A201,B12,B20,B32,0
103269,1,1,A11,A32,A40,A61,A75,A91,A101,A143,A152,A174,A192,A202,B11,B23,B33,1
103270,2,1,A14,A32,A43,A65,A75,A93,A101,A143,A152,A173,A191,A201,B12,B20,B31,0
103271,1,1,A14,A32,A40,A65,A74,A93,A101,A143,A152,A173,A191,A202,B11,B21,B31,0
103272,1,1,A14,A34,A42,A63,A74,A92,A101,A143,A151,A173,A192,A201,B11,B20,B32,0
103273,1,1,A12,A31,A40,A65,A71,A93,A102,A143,A153,A174,A192,A201,B14,B24,B32,0
103274,2,1,A12,A32,A43,A61,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,1
103275,1,1,A11,A32,A45,A61,A72,A91,A101,A143,A152,A172,A192,A201,B12,B24,B31,1
103276,1,2,A14,A32,A43,A61,A73,A93,A101,A143,A152,A173,A191,A201,B10,B21,B31,0
103277,2,1,A14,A34,A43,A61,A73,A92,A101,A143,A152,A173,A191,A201,B11,B20,B31,0
103278,1,1,A11,A32,A42,A65,A75,A91,A101,A143,A152,A172,A192,A201,B11,B20,B33,0
103279,1,1,A14,A32,A42,A61,A72,A92,A101,A143,A152,A173,A191,A201,B10,B21,B31,1
103280,1,1,A14,A32,A43,A62,A73,A93,A101,A143,A151,A174,A192,A201,B12,B20,B31,0
103281,2,1,A14,A34,A41,A64,A75,A93,A101,A143,A151,A173,A192,A201,B11,B21,B30,0
103282,1,1,A14,A32,A42,A61,A73,A93,A101,A143,A152,A173,A191,A201,B11,B20,B33,0
103283,1,1,A13,A31,A43,A65,A74,A93,A101,A141,A152,A172,A191,A201,B11,B20,B33,0
103284,1,1,A14,A34,A42,A65,A75,A93,A101,A143,A152,A173,A191,A201,B11,B20,B34,0
103285,1,1,A12,A34,A40,A62,A72,A91,A101,A143,A152,A173,A192,A201,B12,B21,B32,0
103286,1,1,A11,A32,A40,A61,A72,A92,A101,A143,A152,A172,A192,A201,B13,B24,B32,0
103287,1,2,A11,A32,A41,A61,A74,A93,A101,A143,A152,A173,A191,A201,B14,B21,B31,0
103288,1,1,A12,A33,A410,A62,A71,A93,A101,A143,A153,A174,A192,A201,B14,B23,B31,0
103289,2,1,A12,A32,A43,A61,A73,A92,A103,A143,A152,A173,A192,A201,B11,B20,B33,0
